,InterestID
1673164186,121
1673164186,182
1673164186,187
1673164186,188
1673164186,190
1673164186,197
1673164186,199
1824778956,12
1824778956,26
1824778956,44
1824778956,71
1824778956,105
1824778956,123
1824778956,171
1824778956,58
1824778956,69
1824778956,97
1824778956,108
1405401126,9
1405401126,21
1405401126,175
1405401126,96
1405401126,114
1405401126,152
1405401126,12
1405401126,56
1405401126,86
1405401126,123
1405401126,146
1405401126,164
1405401126,171
1405401126,11
1405401126,58
1405401126,97
1405401126,108
1405401126,157
1405401126,166
1405401126,79
1405401126,136
1405401126,2
1405401126,29
1405401126,45
1405401126,125
1405401126,28
1405401126,90
1405401126,199
1519030200,186
320472344,50
320472344,73
320472344,77
320472344,91
320472344,109
320472344,32
320472344,92
320472344,110
320472344,123
320472344,144
320472344,146
320472344,171
320472344,69
320472344,122
320472344,134
320472344,167
320472344,2
320472344,20
320472344,126
320472344,153
320472344,5
320472344,27
320472344,40
320472344,85
320472344,112
320472344,124
1824778956,122
1824778956,166
1824778956,172
1824778956,37
80075089,25
80075089,69
80075089,93
80075089,108
80075089,134
80075089,157
80075089,18
80075089,137
80075089,138
80075089,29
80075089,78
80075089,33
80075089,40
80075089,121
80075089,180
80075089,182
80075089,186
1208925340,49
1208925340,50
1208925340,73
1208925340,77
1208925340,173
1208925340,26
1208925340,32
1208925340,86
1208925340,146
1208925340,151
1208925340,171
1208925340,69
1208925340,93
1208925340,122
1208925340,134
1208925340,157
1208925340,166
1208925340,167
1208925340,172
1208925340,55
1208925340,2
1208925340,4
1208925340,8
1208925340,29
1208925340,126
1208925340,27
1208925340,85
1208925340,112
1208925340,124
1208925340,183
1208925340,184
1208925340,207
1208925340,194
1208925340,201
1783405201,174
1783405201,77
1783405201,173
1783405201,133
1783405201,44
1783405201,71
1783405201,76
1783405201,86
1783405201,105
1783405201,123
1783405201,146
1783405201,97
1783405201,157
1783405201,166
1783405201,75
1783405201,88
1783405201,138
1783405201,29
1783405201,46
1783405201,126
1783405201,132
1783405201,5
1783405201,80
1783405201,112
1783405201,124
1783405201,184
2021850859,49
2021850859,50
2021850859,77
2021850859,32
2021850859,76
2021850859,92
2021850859,105
2021850859,146
2021850859,171
2021850859,10
2021850859,69
2021850859,97
2021850859,122
2021850859,157
2021850859,166
2021850859,167
2021850859,172
2021850859,4
2021850859,29
2021850859,45
2021850859,46
2021850859,81
2021850859,125
2021850859,126
2021850859,132
2021850859,5
2021850859,27
2021850859,28
2021850859,112
250704194,160
250704194,158
250704194,60
1086949980,187
1086949980,205
1086949980,189
2074410782,32
1270301874,114
1270301874,44
1270301874,110
1270301874,58
1270301874,69
1270301874,93
1270301874,94
1270301874,122
1270301874,134
1270301874,157
1270301874,167
1270301874,172
1270301874,147
1270301874,149
1270301874,156
1270301874,7
1270301874,29
1270301874,45
1270301874,62
1270301874,126
1270301874,132
1270301874,5
1270301874,27
1270301874,72
1270301874,90
1270301874,112
1270301874,120
1270301874,121
1270301874,182
1270301874,193
1270301874,202
2117310106,133
2117310106,26
2117310106,71
2117310106,146
2117310106,10
2117310106,108
2117310106,134
250704194,138
250704194,29
250704194,78
250704194,153
250704194,180
250704194,182
250704194,184
250704194,196
250704194,199
250704194,202
560358281,103
560358281,76
560358281,86
560358281,58
560358281,69
560358281,93
560358281,94
560358281,134
560358281,157
560358281,167
560358281,14
560358281,88
1442391969,29
1018504494,21
1018504494,114
1018504494,160
1018504494,32
1018504494,56
1018504494,83
1018504494,86
1018504494,171
1018504494,58
1018504494,69
1018504494,93
1018504494,94
1018504494,167
1018504494,3
1018504494,13
1018504494,14
1018504494,18
1018504494,57
1018504494,60
1018504494,156
1018504494,2
1018504494,20
1018504494,29
1018504494,45
1018504494,46
1018504494,78
1018504494,153
1018504494,72
1018504494,120
1018504494,121
1018504494,141
1018504494,182
1018504494,184
1018504494,185
1018504494,186
1018504494,196
1018504494,199
1018504494,202
1018504494,204
124463934,176
124463934,21
124463934,91
124463934,143
124463934,44
124463934,86
124463934,171
124463934,69
124463934,94
124463934,14
124463934,60
124463934,138
124463934,156
711003840,9
711003840,103
711003840,133
711003840,32
711003840,86
711003840,10
711003840,69
711003840,166
711003840,167
711003840,72
711003840,112
711003840,120
711003840,121
553599923,97
553599923,122
553599923,166
553599923,167
553599923,172
553599923,14
553599923,60
553599923,2
553599923,4
553599923,29
553599923,78
553599923,153
553599923,27
553599923,72
553599923,121
553599923,124
1080607106,33
1080607106,72
1080607106,112
1080607106,121
1080607106,124
1080607106,184
1849776871,53
1849776871,69
1849776871,93
1849776871,94
1849776871,157
1849776871,167
1849776871,13
1849776871,14
1849776871,65
1849776871,159
1849776871,2
1849776871,29
1849776871,78
1849776871,153
1849776871,5
1849776871,27
1849776871,33
1849776871,112
1849776871,121
1849776871,185
1849776871,207
1849776871,202
1080607106,186
1080607106,202
1872421958,21
1872421958,56
1872421958,71
1872421958,83
1872421958,58
1872421958,14
1872421958,129
1872421958,138
1681855237,2
1962631301,61
1962631301,160
1962631301,32
2040401716,53
2040401716,69
2040401716,94
2040401716,14
2040401716,147
2040401716,121
376310127,176
376310127,91
376310127,104
376310127,83
376310127,146
376310127,108
376310127,51
376310127,140
376310127,2
376310127,29
376310127,45
376310127,78
376310127,33
376310127,72
376310127,90
376310127,112
376310127,184
376310127,207
1484904440,12
1484904440,83
1484904440,105
1484904440,151
1484904440,97
1484904440,167
1484904440,136
1484904440,149
1484904440,159
1484904440,165
1484904440,27
1484904440,85
1484904440,181
1484904440,187
1484904440,202
257726126,94
257726126,108
257726126,134
257726126,157
257726126,167
257726126,13
257726126,14
257726126,60
257726126,68
257726126,2
257726126,29
257726126,46
257726126,78
257726126,153
257726126,72
257726126,120
257726126,121
257726126,184
257726126,195
1438475404,106
1438475404,146
1438475404,171
1438475404,11
1438475404,54
1438475404,58
1438475404,69
1438475404,93
1438475404,94
1438475404,108
1438475404,134
1438475404,157
1438475404,167
1438475404,13
1438475404,57
1438475404,60
1438475404,75
1438475404,129
1438475404,140
1438475404,2
1438475404,4
2043570468,71
2043570468,83
377903252,21
377903252,71
377903252,83
1371755043,90
1371755043,120
1371755043,199
908343941,40
908343941,72
908343941,80
908343941,85
908343941,90
908343941,112
908343941,119
908343941,120
908343941,121
908343941,124
908343941,141
908343941,148
908343941,187
908343941,194
908343941,196
908343941,202
1962631301,39
2113238771,13
1485816111,103
1485816111,32
1485816111,76
1485816111,123
1485816111,10
1485816111,11
1485816111,69
1485816111,122
1485816111,166
1485816111,172
1485816111,183
1485816111,188
1485816111,194
1485816111,202
35465754,96
35465754,104
35465754,12
750985207,138
750985207,33
750985207,72
750985207,112
750985207,184
750985207,189
750985207,190
106300629,126
106300629,132
384894984,61
384894984,109
384894984,32
384894984,56
384894984,83
384894984,92
384894984,146
384894984,10
384894984,54
384894984,58
384894984,69
384894984,93
384894984,94
384894984,122
384894984,134
384894984,157
384894984,158
1654839594,21
1654839594,32
1654839594,56
1654839594,71
1654839594,83
1654839594,86
1654839594,146
1654839594,171
1654839594,11
1654839594,54
1654839594,58
1654839594,69
1654839594,93
1654839594,94
1654839594,108
1654839594,134
1654839594,157
1654839594,166
1654839594,167
1654839594,57
1654839594,65
1654839594,129
1654839594,136
1654839594,137
1654839594,138
1654839594,156
1654839594,2
1654839594,4
1654839594,29
1654839594,78
1654839594,126
1654839594,5
1654839594,33
1654839594,40
1654839594,72
1654839594,80
1654839594,112
1654839594,121
1654839594,124
1654839594,184
1654839594,187
1654839594,196
1654839594,199
1654839594,202
612136582,73
612136582,77
612136582,96
612136582,103
612136582,12
612136582,32
612136582,56
612136582,76
612136582,83
612136582,146
612136582,69
612136582,93
612136582,97
612136582,122
612136582,157
612136582,158
612136582,167
612136582,14
612136582,129
612136582,130
612136582,156
612136582,165
612136582,2
612136582,4
612136582,29
612136582,125
612136582,126
612136582,72
612136582,112
612136582,120
612136582,121
612136582,187
612136582,189
612136582,194
612136582,202
1837440309,21
1837440309,143
1837440309,83
1837440309,171
1837440309,53
1837440309,64
1837440309,69
1837440309,94
1837440309,13
1837440309,14
1837440309,2
1837440309,29
1837440309,72
1837440309,121
1837440309,186
1837440309,199
1837440309,202
1084194033,77
1084194033,109
1084194033,114
1084194033,12
1084194033,32
1084194033,44
1084194033,76
1084194033,110
1084194033,123
1084194033,144
1084194033,171
1084194033,53
1084194033,64
1084194033,69
1084194033,93
1084194033,94
1084194033,122
1084194033,166
1084194033,167
1084194033,14
1084194033,75
1084194033,88
1084194033,128
1084194033,130
1084194033,137
1084194033,138
1084194033,159
1084194033,165
1084194033,2
1084194033,4
1084194033,7
1084194033,29
1084194033,132
1084194033,40
1084194033,47
1084194033,72
1084194033,120
1084194033,121
1084194033,148
1084194033,181
1084194033,183
1084194033,184
1084194033,205
1084194033,196
1084194033,202
1727603324,118
1727603324,10
1727603324,54
1727603324,58
1727603324,69
1727603324,108
1727603324,134
1727603324,158
1727603324,165
1727603324,29
1727603324,46
1727603324,78
1727603324,125
1727603324,126
1727603324,72
1727603324,112
1727603324,120
384894984,166
384894984,167
384894984,79
384894984,129
384894984,136
384894984,137
384894984,138
384894984,147
384894984,156
384894984,159
384894984,168
384894984,2
384894984,4
384894984,7
384894984,72
384894984,112
384894984,120
384894984,207
384894984,189
384894984,202
2079845906,176
2079845906,21
2079845906,50
2079845906,61
2079845906,73
2079845906,91
2079845906,107
2079845906,139
2079845906,143
2079845906,152
2079845906,83
2079845906,86
2079845906,146
2079845906,58
2079845906,64
2079845906,94
2079845906,157
2079845906,167
1299524984,21
1299524984,77
1299524984,160
1299524984,56
1299524984,71
1299524984,86
1299524984,146
1299524984,58
1299524984,157
1299524984,167
1299524984,3
1299524984,13
1299524984,14
1299524984,18
1299524984,57
1299524984,60
1299524984,88
1299524984,137
1299524984,138
1299524984,147
1299524984,165
1299524984,2
1299524984,7
1299524984,29
38472302,103
38472302,71
38472302,146
38472302,171
38472302,69
38472302,157
38472302,158
38472302,166
38472302,167
38472302,137
38472302,4
38472302,29
38472302,125
38472302,126
38472302,33
38472302,72
38472302,187
38472302,188
38472302,189
38472302,202
585149597,61
585149597,114
585149597,133
585149597,11
585149597,64
585149597,69
585149597,122
585149597,167
585149597,2
585149597,4
585149597,7
585149597,72
585149597,112
585149597,120
585149597,180
585149597,184
585149597,197
585149597,202
703354778,21
703354778,83
703354778,53
703354778,58
703354778,64
703354778,69
703354778,94
703354778,13
703354778,14
703354778,60
703354778,65
703354778,75
703354778,129
703354778,2
1237519247,9
1237519247,176
1237519247,103
1237519247,114
1237519247,133
1237519247,143
1237519247,56
1237519247,71
1237519247,83
1237519247,86
1237519247,171
1237519247,53
1237519247,58
1237519247,64
1237519247,69
1237519247,94
1237519247,134
1237519247,167
1237519247,3
1237519247,14
1237519247,17
1237519247,60
1237519247,75
1237519247,130
1237519247,136
1237519247,138
1237519247,147
1237519247,156
1237519247,168
1237519247,2
1237519247,4
1237519247,29
1237519247,46
1237519247,126
1237519247,132
1237519247,16
1237519247,27
1237519247,33
1237519247,72
1237519247,112
1237519247,120
1237519247,121
1237519247,124
1237519247,184
1237519247,187
1237519247,196
1237519247,197
1237519247,199
1237519247,202
1917605212,103
1917605212,114
1917605212,133
1917605212,32
1917605212,76
1917605212,83
1917605212,146
1917605212,69
1917605212,93
1917605212,157
1917605212,166
1917605212,167
1917605212,34
1917605212,165
1917605212,46
1917605212,78
1917605212,125
1917605212,126
1917605212,5
1917605212,33
1917605212,112
1917605212,121
1917605212,124
1917605212,180
1917605212,184
1917605212,187
1917605212,188
1917605212,189
1917605212,190
1917605212,194
1917605212,202
183350015,44
183350015,171
2021020897,21
2021020897,56
2021020897,71
2021020897,83
2021020897,86
2021020897,110
2021020897,171
2021020897,64
2021020897,69
2021020897,93
2021020897,94
2021020897,158
2021020897,14
2021020897,156
2021020897,5
2021020897,27
2021020897,72
2021020897,121
2021020897,124
2021020897,187
2021020897,189
2021020897,196
2021020897,199
2021020897,202
1133462079,78
1133462079,197
1133462079,202
1519030200,118
1519030200,150
1519030200,26
1519030200,151
1519030200,11
1519030200,64
1519030200,69
1519030200,93
1519030200,167
1519030200,68
1519030200,156
1519030200,2
1519030200,4
1519030200,7
1519030200,29
1519030200,46
35885013,85
35885013,120
35885013,184
35885013,185
35885013,190
1514895672,112
1514895672,121
1514895672,196
1514895672,199
1514895672,202
1055294693,153
1055294693,5
1055294693,33
1055294693,112
1055294693,120
1055294693,121
1055294693,180
1055294693,188
1055294693,195
1055294693,196
1055294693,202
87615332,21
87615332,77
1025102456,114
1025102456,118
1025102456,133
1025102456,152
1025102456,32
1025102456,83
1025102456,123
1025102456,146
1025102456,171
1025102456,10
1025102456,11
108449273,134
1025102456,58
1025102456,69
1025102456,93
1025102456,94
1025102456,122
1025102456,134
1025102456,157
1025102456,158
1025102456,166
1025102456,167
1025102456,14
1025102456,147
1025102456,29
1025102456,125
1025102456,126
1025102456,153
1025102456,5
1025102456,27
1025102456,80
1025102456,112
1025102456,120
1025102456,124
1025102456,196
1025102456,202
1803577604,114
108449273,166
108449273,167
108449273,147
87581092,118
87581092,26
87581092,32
87581092,56
1668207814,21
1668207814,143
1668207814,32
1668207814,56
1668207814,71
1668207814,83
1668207814,92
1668207814,123
1668207814,53
1668207814,58
1668207814,64
1566325308,143
1566325308,56
1566325308,83
1566325308,86
1566325308,146
1566325308,64
1566325308,69
1566325308,94
1566325308,167
1566325308,13
1566325308,14
1566325308,60
1566325308,138
1566325308,2
1566325308,29
1566325308,121
1566325308,197
1566325308,202
442841749,143
442841749,56
442841749,83
442841749,86
442841749,53
442841749,58
442841749,64
442841749,69
442841749,94
442841749,167
442841749,13
442841749,14
442841749,60
442841749,129
442841749,156
442841749,159
442841749,29
442841749,78
442841749,121
442841749,180
442841749,186
442841749,187
442841749,189
1373436982,9
1373436982,21
1373436982,50
1373436982,61
1373436982,73
1373436982,82
1373436982,175
1373436982,91
1373436982,107
1373436982,109
1373436982,114
1373436982,118
1373436982,133
1373436982,150
1373436982,152
1373436982,32
1373436982,86
1373436982,92
1373436982,110
1373436982,123
1373436982,144
1373436982,145
1373436982,146
1373436982,151
1373436982,164
1373436982,10
1373436982,11
1373436982,69
1373436982,122
1373436982,157
1373436982,166
1373436982,172
1373436982,2
1373436982,4
1373436982,7
1373436982,45
1373436982,62
1373436982,78
1373436982,81
1373436982,132
1373436982,153
1373436982,5
1373436982,33
1373436982,72
1373436982,90
1373436982,112
1373436982,120
1373436982,121
1373436982,124
1152745461,45
1152745461,78
1152745461,153
1152745461,72
1152745461,120
1152745461,121
1152745461,185
1152745461,186
1152745461,187
1152745461,202
1758796351,181
261317457,76
261317457,92
261317457,110
261317457,123
261317457,127
261317457,146
261317457,151
261317457,64
261317457,69
261317457,93
261317457,97
261317457,122
261317457,157
261317457,166
261317457,167
261317457,3
261317457,14
261317457,17
261317457,57
261317457,60
261317457,130
261317457,137
261317457,147
261317457,159
261317457,2
261317457,4
261317457,29
261317457,132
261317457,27
261317457,28
1783405201,204
270877338,133
270877338,32
270877338,76
270877338,123
270877338,10
270877338,11
270877338,69
270877338,166
270877338,167
270877338,129
270877338,2
270877338,4
270877338,29
270877338,132
261317457,66
261317457,72
261317457,90
261317457,112
261317457,120
1199428767,103
1199428767,12
1199428767,44
1199428767,11
1199428767,69
804131433,69
804131433,147
804131433,2
804131433,153
477173345,21
477173345,31
477173345,61
477173345,73
477173345,82
477173345,175
477173345,71
477173345,83
477173345,146
477173345,58
674499322,125
674499322,126
1818461103,176
1818461103,21
456768246,2
870381821,77
870381821,91
870381821,109
870381821,32
870381821,171
870381821,64
870381821,69
870381821,93
870381821,94
870381821,122
870381821,166
870381821,167
870381821,60
870381821,2
870381821,29
870381821,132
870381821,72
870381821,120
870381821,121
870381821,186
870381821,202
1436680479,73
1436680479,91
1436680479,25
1436680479,87
1436680479,142
1436680479,69
1436680479,134
1436680479,157
1436680479,167
1436680479,172
1436680479,68
1436680479,147
1436680479,156
1436680479,165
1436680479,2
1436680479,29
1436680479,78
1436680479,72
1436680479,112
1436680479,120
1436680479,181
1436680479,186
1436680479,187
705422307,39
705422307,58
705422307,69
705422307,93
705422307,94
705422307,134
705422307,13
705422307,14
705422307,72
705422307,112
705422307,187
705422307,188
705422307,196
705422307,202
1842446749,49
1842446749,50
1842446749,73
1842446749,91
1842446749,114
1842446749,118
1842446749,160
1842446749,32
1842446749,56
1842446749,71
1842446749,86
1842446749,87
1842446749,92
1842446749,123
1842446749,142
1842446749,146
1842446749,151
1842446749,54
1842446749,58
1842446749,69
1842446749,93
1842446749,94
1842446749,122
1842446749,134
1842446749,157
1842446749,167
1842446749,172
1842446749,3
1842446749,14
1842446749,17
1842446749,37
1842446749,57
1842446749,79
1842446749,130
1842446749,136
1842446749,147
1842446749,149
1842446749,2
1842446749,4
1842446749,29
1842446749,46
1842446749,125
1842446749,126
1842446749,153
1842446749,5
1842446749,27
1842446749,28
1842446749,33
1842446749,40
1842446749,80
1842446749,90
1842446749,112
1842446749,124
1842446749,181
1842446749,187
1842446749,188
1842446749,189
1842446749,196
1842446749,202
1842446749,203
665518022,9
665518022,96
665518022,118
665518022,160
665518022,105
665518022,164
665518022,171
665518022,64
665518022,69
665518022,97
665518022,122
665518022,134
665518022,167
665518022,172
665518022,149
665518022,165
665518022,4
665518022,7
665518022,78
665518022,81
665518022,132
665518022,153
665518022,5
665518022,80
665518022,124
665518022,207
665273518,160
665273518,32
665273518,39
665273518,179
665273518,56
665273518,86
665273518,87
665273518,92
665273518,142
665273518,145
665273518,146
665273518,171
665273518,54
665273518,69
665273518,93
665273518,122
665273518,134
665273518,157
665273518,166
665273518,167
665273518,172
665273518,14
665273518,17
665273518,51
665273518,79
665273518,147
665273518,168
665273518,2
665273518,4
665273518,29
665273518,45
665273518,78
665273518,5
665273518,33
665273518,72
665273518,112
665273518,180
665273518,183
665273518,187
665273518,190
665273518,194
665273518,195
665273518,202
769359693,176
769359693,21
769359693,96
769359693,143
769359693,56
769359693,71
769359693,86
769359693,146
769359693,171
769359693,53
769359693,54
769359693,58
769359693,69
769359693,93
769359693,94
769359693,108
769359693,157
769359693,166
769359693,172
769359693,13
769359693,14
769359693,57
769359693,60
849916499,8
849916499,29
849916499,126
849916499,132
849916499,72
849916499,85
849916499,120
849916499,121
849916499,141
849916499,181
849916499,182
849916499,185
849916499,207
849916499,190
318812972,45
318812972,46
318812972,126
318812972,153
318812972,33
318812972,66
318812972,72
318812972,112
318812972,184
318812972,187
318812972,188
318812972,203
536794578,9
536794578,50
536794578,61
536794578,73
536794578,77
536794578,82
536794578,91
536794578,107
536794578,109
536794578,76
536794578,83
536794578,110
225028401,28
225028401,72
225028401,120
225028401,121
225028401,181
225028401,182
225028401,183
1175410391,21
1175410391,56
1175410391,83
1175410391,86
1175410391,146
1175410391,171
1175410391,58
1175410391,69
1175410391,93
1175410391,94
1175410391,157
1175410391,167
1175410391,3
1175410391,65
1175410391,75
1175410391,137
1175410391,149
1175410391,2
1175410391,4
1175410391,29
1175410391,5
1175410391,40
1175410391,72
1175410391,121
1175410391,207
1175410391,193
1175410391,199
1175410391,202
1175410391,204
402667147,183
402667147,184
402667147,187
402667147,202
402667147,203
2131425629,114
2131425629,133
2131425629,56
2131425629,58
2131425629,94
2131425629,134
2131425629,157
2131425629,167
2131425629,165
2131425629,2
2131425629,29
2131425629,45
2131425629,125
2131425629,33
2131425629,112
2131425629,121
2131425629,124
2131425629,184
2131425629,187
2131425629,188
2131425629,199
2131425629,203
936217697,121
936217697,183
936217697,184
936217697,187
936217697,189
936217697,190
936217697,196
936217697,202
536794578,144
536794578,171
565854661,58
565854661,69
565854661,93
565854661,94
565854661,157
565854661,167
565854661,57
565854661,60
565854661,2
565854661,29
565854661,153
565854661,120
565854661,121
565854661,124
565854661,185
565854661,207
565854661,199
565854661,202
732853588,122
732853588,157
732853588,167
732853588,2
732853588,184
732853588,202
580530095,49
580530095,50
580530095,146
580530095,151
580530095,171
580530095,10
580530095,108
580530095,122
580530095,167
580530095,172
580530095,14
580530095,129
580530095,156
580530095,2
580530095,4
580530095,7
580530095,8
580530095,29
580530095,126
580530095,132
580530095,153
580530095,5
580530095,16
580530095,27
580530095,33
580530095,47
580530095,112
580530095,119
580530095,124
580530095,181
580530095,183
580530095,184
580530095,187
580530095,201
1335696646,176
1335696646,174
1335696646,179
1335696646,86
1335696646,171
1335696646,58
1335696646,64
1335696646,69
1335696646,65
1335696646,129
1335696646,2
1335696646,4
1335696646,7
1335696646,8
1335696646,29
1335696646,78
1335696646,132
1335696646,153
1335696646,182
1335696646,186
1335696646,191
1335696646,199
536794578,10
536794578,11
536794578,54
536794578,58
536794578,64
536794578,69
536794578,93
536794578,108
536794578,122
536794578,134
536794578,157
536794578,166
536794578,167
536794578,172
536794578,129
536794578,136
536794578,137
536794578,147
536794578,149
536794578,4
536794578,7
536794578,45
536794578,78
536794578,153
536794578,5
536794578,72
536794578,80
536794578,85
425314784,93
425314784,167
425314784,68
425314784,4
425314784,29
425314784,126
425314784,5
425314784,28
425314784,40
425314784,72
425314784,112
425314784,141
425314784,187
425314784,188
425314784,189
425314784,194
425314784,203
536794578,119
536794578,121
1143812632,21
1143812632,26
1143812632,76
1143812632,83
1143812632,86
1143812632,123
1143812632,135
1143812632,151
1143812632,69
1143812632,93
1143812632,94
1143812632,108
1143812632,134
1143812632,167
1143812632,165
1143812632,4
1143812632,8
1143812632,29
1143812632,62
1143812632,125
1143812632,5
1143812632,27
1143812632,33
1143812632,72
1143812632,112
1143812632,180
1143812632,187
1143812632,188
1143812632,201
1143812632,202
1143812632,204
1792365334,133
1792365334,32
1792365334,71
1792365334,146
1792365334,171
1792365334,11
1792365334,54
1792365334,58
1792365334,69
1792365334,93
1792365334,157
1792365334,158
1792365334,166
1792365334,167
1792365334,165
1792365334,2
1792365334,7
1792365334,29
1792365334,45
1792365334,46
1792365334,126
1792365334,27
1792365334,72
1792365334,112
1792365334,120
1792365334,121
1792365334,183
1792365334,184
1792365334,186
1792365334,187
1792365334,188
1792365334,196
1792365334,202
950876285,9
950876285,77
950876285,173
950876285,96
950876285,109
950876285,114
950876285,150
950876285,12
950876285,71
950876285,110
950876285,144
950876285,151
950876285,11
950876285,58
950876285,64
950876285,69
950876285,134
950876285,157
950876285,167
950876285,37
950876285,57
950876285,149
950876285,159
950876285,2
950876285,29
950876285,78
950876285,132
950876285,153
950876285,5
950876285,27
950876285,72
950876285,112
950876285,124
950876285,182
950876285,186
950876285,187
950876285,189
950876285,194
950876285,199
950876285,202
950876285,204
1893722983,13
1893722983,14
1893722983,60
1893722983,147
1893722983,2
1893722983,20
1893722983,29
1893722983,45
1893722983,46
1893722983,78
1893722983,153
1893722983,72
1893722983,112
1893722983,124
1893722983,181
1893722983,196
1893722983,199
1893722983,202
1903921655,54
1903921655,58
1903921655,69
1903921655,93
1903921655,94
1903921655,134
1903921655,157
1903921655,166
1903921655,167
1903921655,14
1903921655,60
1903921655,129
1903921655,130
1903921655,165
1903921655,2
1903921655,29
1903921655,46
1903921655,125
1903921655,153
1903921655,5
1903921655,33
1903921655,80
1903921655,112
1903921655,187
1903921655,188
1903921655,202
1093443723,83
1093443723,13
1093443723,14
1093443723,60
1093443723,138
1147455614,21
1147455614,83
1147455614,53
1147455614,58
1147455614,64
1147455614,69
1147455614,93
1147455614,94
1147455614,3
1147455614,14
1147455614,60
1147455614,88
1147455614,2
1147455614,29
1147455614,78
1147455614,33
1147455614,72
1147455614,121
1147455614,181
1147455614,184
1147455614,186
952244141,122
952244141,129
952244141,147
952244141,156
952244141,2
952244141,4
952244141,29
952244141,46
952244141,132
952244141,153
952244141,40
952244141,72
952244141,90
952244141,112
952244141,120
952244141,121
952244141,182
952244141,184
952244141,196
952244141,199
952244141,201
952244141,202
1007309052,9
1007309052,61
1007309052,175
1007309052,173
1007309052,133
1007309052,10
1007309052,58
1007309052,69
1007309052,134
1007309052,157
1007309052,167
1007309052,37
1007309052,57
1007309052,129
1007309052,130
1007309052,138
1007309052,147
1007309052,165
1007309052,4
1007309052,29
1007309052,46
1007309052,78
1007309052,125
1007309052,126
1007309052,153
1007309052,72
1007309052,90
1007309052,120
1007309052,180
1147455614,202
725672784,173
725672784,32
968433185,73
968433185,91
968433185,56
968433185,71
968433185,58
968433185,69
968433185,94
968433185,167
968433185,13
968433185,177
968433185,60
968433185,65
968433185,2
968433185,29
968433185,126
968433185,33
968433185,72
968433185,112
968433185,184
968433185,186
968433185,187
968433185,197
968433185,202
1328771985,146
1328771985,58
1328771985,69
1328771985,93
1328771985,94
1328771985,14
1328771985,29
1328771985,78
1328771985,33
1328771985,72
1328771985,112
1328771985,121
1328771985,184
1328771985,187
1328771985,188
1328771985,189
1328771985,202
1760876991,49
1760876991,173
1760876991,133
1760876991,71
1760876991,83
1760876991,123
1760876991,146
1760876991,171
1760876991,53
1760876991,64
1760876991,69
1760876991,94
1760876991,157
1760876991,167
1760876991,3
1760876991,13
1760876991,14
1760876991,60
1760876991,65
1760876991,75
1760876991,88
1760876991,98
1760876991,128
1760876991,2
1760876991,29
1760876991,78
1760876991,5
1760876991,27
1760876991,33
1760876991,72
1760876991,121
1760876991,124
1760876991,181
1760876991,183
1760876991,186
1760876991,207
1760876991,189
1760876991,202
1192041619,114
1192041619,32
1192041619,142
1192041619,146
1192041619,69
1192041619,93
1192041619,94
1192041619,134
1192041619,157
1192041619,158
1192041619,167
1192041619,14
1192041619,20
1192041619,29
1192041619,46
1192041619,125
1192041619,126
1192041619,33
1192041619,112
1192041619,187
1192041619,188
1192041619,189
1192041619,202
1192041619,203
1070350051,9
1070350051,49
1070350051,50
1070350051,61
1070350051,77
1070350051,150
1070350051,12
1070350051,26
1070350051,39
1070350051,76
1070350051,105
1070350051,135
1070350051,151
1070350051,10
1070350051,11
1070350051,54
1070350051,58
1070350051,64
1070350051,69
1070350051,93
1070350051,97
650439592,110
650439592,145
650439592,146
650439592,151
650439592,164
1070350051,134
1070350051,158
1070350051,167
1070350051,4
1070350051,29
1070350051,78
1070350051,126
1070350051,132
1070350051,5
1070350051,27
1070350051,28
1070350051,80
1070350051,112
1070350051,119
1070350051,124
1070350051,180
1070350051,182
1070350051,191
1070350051,196
1070350051,201
1070350051,202
725672784,83
725672784,92
725672784,53
725672784,69
725672784,94
725672784,158
725672784,166
725672784,167
725672784,14
725672784,60
725672784,129
725672784,149
725672784,156
725672784,159
725672784,165
725672784,2
725672784,29
725672784,66
725672784,112
725672784,182
725672784,196
725672784,199
725672784,202
2079845906,18
2079845906,138
2079845906,2
2079845906,4
2079845906,29
2079845906,45
2079845906,78
2079845906,81
2079845906,125
2079845906,126
2079845906,153
2079845906,5
2079845906,27
2079845906,40
2079845906,47
2079845906,72
2079845906,80
2079845906,85
2079845906,90
2079845906,119
2079845906,120
2079845906,121
2079845906,124
2079845906,141
2117310106,157
2117310106,167
2117310106,140
2117310106,4
2117310106,132
2117310106,33
2117310106,112
2117310106,188
1034488573,94
1034488573,108
1034488573,122
1034488573,134
1034488573,157
1034488573,166
1034488573,167
1034488573,172
1034488573,17
1034488573,79
110615150,21
110615150,31
110615150,91
110615150,96
110615150,56
110615150,71
110615150,76
110615150,83
110615150,86
110615150,92
110615150,106
110615150,142
110615150,144
110615150,146
110615150,171
110615150,11
110615150,58
110615150,69
110615150,93
110615150,94
110615150,108
110615150,122
110615150,157
110615150,158
110615150,167
110615150,172
110615150,13
110615150,177
110615150,17
110615150,57
110615150,60
110615150,129
110615150,149
110615150,2
110615150,4
110615150,7
110615150,20
110615150,29
110615150,45
110615150,46
110615150,126
110615150,153
110615150,5
110615150,27
110615150,28
110615150,33
110615150,40
110615150,72
110615150,80
110615150,85
110615150,112
110615150,119
110615150,120
110615150,121
110615150,124
110615150,141
110615150,181
110615150,182
110615150,183
110615150,184
110615150,190
